YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,CRS_ELAPSED_TIME,DISTANCE,TOTAL_ADD_GTIME,DIV_AIRPORT_LANDINGS,DIV_REACHED_DEST,DIV_ACTUAL_ELAPSED_TIME,DIV_DISTANCE,DIV1_AIRPORT,DIV2_AIRPORT
2017,11,10,5,2017-11-10,WN,N565WN,403,MDW,"Chicago, IL",MCO,"Orlando, FL",1615,1615.0,0.0,1945,2156.0,150.0,990.0,,1.0,1.0,281.0,0.0,TPA,
2017,11,10,5,2017-11-10,WN,N8695D,524,PVD,"Providence, RI",MCO,"Orlando, FL",1705,1701.0,-4.0,2010,2210.0,185.0,1072.0,,1.0,1.0,309.0,0.0,CHS,
2017,11,10,5,2017-11-10,WN,N240WN,315,SAT,"San Antonio, TX",MCO,"Orlando, FL",1550,1602.0,12.0,1920,2219.0,150.0,1041.0,,1.0,1.0,317.0,0.0,TPA,
2017,11,10,5,2017-11-10,WN,N8600F,622,SJU,"San Juan, PR",MCO,"Orlando, FL",1800,1844.0,44.0,2010,2215.0,190.0,1189.0,,1.0,1.0,271.0,0.0,FLL,
2017,11,10,5,2017-11-10,WN,N7845A,1146,SNA,"Santa Ana, CA",SJC,"San Jose, CA",2120,2114.0,-6.0,2240,2352.0,80.0,342.0,,1.0,1.0,158.0,0.0,LAX,
2017,11,16,4,2017-11-16,WN,N552WN,6417,BWI,"Baltimore, MD",SJC,"San Jose, CA",1335,1341.0,6.0,1700,1936.0,385.0,2439.0,,1.0,1.0,535.0,0.0,OAK,
2017,11,16,4,2017-11-16,WN,N8611F,5902,LAX,"Los Angeles, CA",BNA,"Nashville, TN",1210,1219.0,9.0,1800,1924.0,230.0,1797.0,,1.0,1.0,305.0,0.0,PHX,
2017,11,17,5,2017-11-17,WN,N416WN,1752,ALB,"Albany, NY",MDW,"Chicago, IL",1650,1650.0,0.0,1810,2008.0,140.0,717.0,,1.0,1.0,258.0,0.0,MKE,
2017,11,17,5,2017-11-17,WN,N8715Q,5009,ATL,"Atlanta, GA",MDW,"Chicago, IL",1650,1655.0,5.0,1745,2154.0,115.0,591.0,,1.0,1.0,359.0,0.0,IND,
2017,11,17,5,2017-11-17,WN,N8669B,282,BDL,"Hartford, CT",MDW,"Chicago, IL",1655,1657.0,2.0,1830,2218.0,155.0,777.0,,1.0,1.0,381.0,0.0,GRR,
2017,11,17,5,2017-11-17,WN,N569WN,6956,BHM,"Birmingham, AL",MDW,"Chicago, IL",1550,1547.0,-3.0,1735,2106.0,105.0,570.0,,1.0,1.0,319.0,0.0,IND,
2017,11,17,5,2017-11-17,WN,N8321D,6429,BNA,"Nashville, TN",MDW,"Chicago, IL",1620,1615.0,-5.0,1745,210.0,85.0,395.0,,1.0,1.0,595.0,0.0,GRR,
2017,11,17,5,2017-11-17,WN,N7856A,3615,BOS,"Boston, MA",MDW,"Chicago, IL",1510,1552.0,42.0,1705,1927.0,175.0,861.0,,1.0,1.0,275.0,0.0,MKE,
2017,11,17,5,2017-11-17,WN,N8514F,5288,BOS,"Boston, MA",MDW,"Chicago, IL",1645,1655.0,10.0,1840,2032.0,175.0,861.0,,1.0,1.0,277.0,0.0,MKE,
2017,11,17,5,2017-11-17,WN,N779SW,3628,CLE,"Cleveland, OH",MDW,"Chicago, IL",1725,1723.0,-2.0,1755,1943.0,90.0,307.0,,1.0,1.0,200.0,0.0,IND,
2017,11,17,5,2017-11-17,WN,N939WN,3817,EWR,"Newark, NJ",MDW,"Chicago, IL",1510,1619.0,69.0,1630,1923.0,140.0,711.0,,1.0,1.0,244.0,0.0,MKE,
2017,11,17,5,2017-11-17,WN,N7839A,5642,HOU,"Houston, TX",BNA,"Nashville, TN",610,612.0,2.0,755,1000.0,105.0,670.0,,1.0,1.0,228.0,0.0,SDF,
2017,11,17,5,2017-11-17,WN,N266WN,6794,HOU,"Houston, TX",MDW,"Chicago, IL",1505,1504.0,-1.0,1725,2013.0,140.0,937.0,,1.0,1.0,309.0,0.0,IND,
2017,11,17,5,2017-11-17,WN,N7812G,1186,LGA,"New York, NY",MDW,"Chicago, IL",1605,1637.0,32.0,1740,2054.0,155.0,725.0,,1.0,1.0,317.0,0.0,IND,
2017,11,25,6,2017-11-25,WN,N480WN,399,AUS,"Austin, TX",SAN,"San Diego, CA",2105,2110.0,5.0,2215,,190.0,1164.0,,1.0,0.0,,446.0,OAK,
2017,11,25,6,2017-11-25,WN,N206WN,2256,DAL,"Dallas, TX",MDW,"Chicago, IL",605,602.0,-3.0,815,1003.0,130.0,793.0,,1.0,1.0,241.0,0.0,DAL,
2017,11,25,6,2017-11-25,WN,N732SW,3425,DAL,"Dallas, TX",SAN,"San Diego, CA",2125,2131.0,6.0,2240,,195.0,1182.0,,1.0,0.0,,304.0,PHX,
2017,11,25,6,2017-11-25,WN,N757LV,3504,DEN,"Denver, CO",SAN,"San Diego, CA",2200,2202.0,2.0,2325,,145.0,853.0,,1.0,0.0,,258.0,LAS,
2017,11,25,6,2017-11-25,WN,N7708E,243,PHX,"Phoenix, AZ",SAN,"San Diego, CA",2125,2123.0,-2.0,2140,,75.0,304.0,,1.0,0.0,,94.0,ONT,
2017,11,25,6,2017-11-25,WN,N483WN,2475,SAT,"San Antonio, TX",SAN,"San Diego, CA",2210,2205.0,-5.0,2310,,180.0,1129.0,,1.0,0.0,,304.0,PHX,
2017,11,25,6,2017-11-25,WN,N478WN,3108,SJC,"San Jose, CA",SAN,"San Diego, CA",2045,2046.0,1.0,2200,,75.0,417.0,,1.0,0.0,,94.0,ONT,
2017,11,29,3,2017-11-29,WN,N950WN,614,AUS,"Austin, TX",ATL,"Atlanta, GA",1825,1823.0,-2.0,2130,2256.0,125.0,813.0,,1.0,1.0,213.0,0.0,BHM,
2017,11,29,3,2017-11-29,WN,N749SW,158,SMF,"Sacramento, CA",SEA,"Seattle, WA",1745,1736.0,-9.0,1940,2110.0,115.0,605.0,,1.0,1.0,214.0,0.0,SMF,
2017,11,7,2,2017-11-07,WN,N732SW,6177,LAX,"Los Angeles, CA",AUS,"Austin, TX",1935,2033.0,58.0,25,148.0,170.0,1242.0,,1.0,1.0,195.0,0.0,SAT,
2017,11,7,2,2017-11-07,WN,N8681M,1120,MDW,"Chicago, IL",DEN,"Denver, CO",1225,1224.0,-1.0,1405,1726.0,160.0,895.0,,1.0,1.0,362.0,0.0,PUB,
2017,11,8,3,2017-11-08,WN,N8514F,172,ATL,"Atlanta, GA",LAX,"Los Angeles, CA",1045,1052.0,7.0,1300,1427.0,315.0,1946.0,,1.0,1.0,395.0,0.0,ELP,
2017,11,8,3,2017-11-08,WN,N424WN,6118,DEN,"Denver, CO",MCI,"Kansas City, MO",1620,1628.0,8.0,1850,2129.0,90.0,533.0,,1.0,1.0,241.0,0.0,DEN,
2017,11,8,3,2017-11-08,WN,N7718B,263,MDW,"Chicago, IL",SFO,"San Francisco, CA",1950,2007.0,17.0,2250,128.0,300.0,1855.0,,1.0,1.0,441.0,0.0,LAS,
2017,11,8,3,2017-11-08,WN,N8711Q,805,PDX,"Portland, OR",DEN,"Denver, CO",620,623.0,3.0,945,1136.0,145.0,991.0,,1.0,1.0,253.0,0.0,BOI,
2017,11,14,2,2017-11-14,WN,N8639B,2037,STL,"St. Louis, MO",OAK,"Oakland, CA",1350,1353.0,3.0,1620,1755.0,270.0,1725.0,,1.0,1.0,362.0,0.0,DEN,
2017,11,15,3,2017-11-15,WN,N482WN,1685,BDL,"Hartford, CT",MDW,"Chicago, IL",550,547.0,-3.0,720,958.0,150.0,777.0,,1.0,1.0,311.0,0.0,IND,
2017,11,15,3,2017-11-15,WN,N930WN,1148,LAX,"Los Angeles, CA",RNO,"Reno, NV",1425,1530.0,65.0,1545,,80.0,391.0,,1.0,0.0,,601.0,PHX,
2017,11,15,3,2017-11-15,WN,N8312C,1789,MSP,"Minneapolis, MN",PHX,"Phoenix, AZ",810,805.0,-5.0,1045,1359.0,215.0,1276.0,,1.0,1.0,414.0,0.0,ABQ,
2017,11,17,5,2017-11-17,WN,N8530W,4992,PHX,"Phoenix, AZ",MDW,"Chicago, IL",1655,1658.0,3.0,2105,2309.0,190.0,1444.0,,1.0,1.0,311.0,0.0,IND,
2017,11,17,5,2017-11-17,WN,N8640D,5913,PVD,"Providence, RI",MDW,"Chicago, IL",1655,1700.0,5.0,1835,2142.0,160.0,842.0,,1.0,1.0,342.0,0.0,GRR,
2017,11,18,6,2017-11-18,WN,N793SA,1534,DAL,"Dallas, TX",BNA,"Nashville, TN",1445,1534.0,49.0,1625,2004.0,100.0,623.0,,1.0,1.0,270.0,0.0,MEM,
2017,11,19,7,2017-11-19,WN,N283WN,714,BWI,"Baltimore, MD",MCI,"Kansas City, MO",2005,2004.0,-1.0,2200,13.0,175.0,967.0,,1.0,1.0,309.0,0.0,IAD,
2017,11,19,7,2017-11-19,WN,N7817J,4059,DEN,"Denver, CO",OAK,"Oakland, CA",1625,1629.0,4.0,1810,1947.0,165.0,957.0,,1.0,1.0,258.0,0.0,LAS,
2017,11,19,7,2017-11-19,WN,N8301J,3938,MCO,"Orlando, FL",SJU,"San Juan, PR",1020,1019.0,-1.0,1405,1606.0,165.0,1189.0,,1.0,1.0,287.0,0.0,BQN,
2017,11,3,5,2017-11-03,WN,N7701B,251,BWI,"Baltimore, MD",BNA,"Nashville, TN",700,653.0,-7.0,755,935.0,115.0,587.0,,1.0,1.0,222.0,0.0,SDF,
2017,11,3,5,2017-11-03,WN,N781WN,3338,LAS,"Las Vegas, NV",SFO,"San Francisco, CA",645,648.0,3.0,815,,90.0,414.0,,1.0,0.0,,550.0,PDX,
2017,11,3,5,2017-11-03,WN,N725SW,562,MCO,"Orlando, FL",SDF,"Louisville, KY",630,624.0,-6.0,835,1047.0,125.0,719.0,,1.0,1.0,263.0,0.0,ATL,
2017,11,4,6,2017-11-04,WN,N8621A,2312,LAS,"Las Vegas, NV",BWI,"Baltimore, MD",810,808.0,-2.0,1540,1657.0,270.0,2106.0,,1.0,1.0,349.0,0.0,ABQ,
2017,11,4,6,2017-11-04,WN,N8626B,2501,PHX,"Phoenix, AZ",IND,"Indianapolis, IN",1735,1739.0,4.0,2350,100.0,195.0,1488.0,,1.0,1.0,261.0,0.0,TUL,
2017,11,5,7,2017-11-05,WN,N8698B,4016,ALB,"Albany, NY",MDW,"Chicago, IL",630,625.0,-5.0,755,1215.0,145.0,717.0,,1.0,1.0,410.0,0.0,SDF,
2017,11,5,7,2017-11-05,WN,N942WN,6079,ATL,"Atlanta, GA",MDW,"Chicago, IL",555,553.0,-2.0,650,1050.0,115.0,591.0,,1.0,1.0,357.0,0.0,IND,
2017,11,5,7,2017-11-05,WN,N461WN,3147,AUS,"Austin, TX",MDW,"Chicago, IL",600,559.0,-1.0,830,1028.0,150.0,972.0,,1.0,1.0,269.0,0.0,MCI,
2017,11,5,7,2017-11-05,WN,N460WN,3393,BDL,"Hartford, CT",MDW,"Chicago, IL",630,630.0,0.0,800,1202.0,150.0,777.0,,1.0,1.0,392.0,0.0,CVG,
2017,11,5,7,2017-11-05,WN,N8514F,3035,BOS,"Boston, MA",MDW,"Chicago, IL",550,550.0,0.0,740,1153.0,170.0,861.0,,1.0,1.0,423.0,0.0,SDF,
2017,11,5,7,2017-11-05,WN,N437WN,3243,BUF,"Buffalo, NY",MDW,"Chicago, IL",705,703.0,-2.0,755,1156.0,110.0,468.0,,1.0,1.0,353.0,0.0,IND,
2017,11,5,7,2017-11-05,WN,N7731A,2976,BWI,"Baltimore, MD",MDW,"Chicago, IL",700,654.0,-6.0,810,1131.0,130.0,611.0,,1.0,1.0,337.0,0.0,CMH,
2017,11,5,7,2017-11-05,WN,N405WN,4072,CHS,"Charleston, SC",MDW,"Chicago, IL",655,650.0,-5.0,805,1139.0,130.0,745.0,,1.0,1.0,349.0,0.0,CMH,
2017,11,5,7,2017-11-05,WN,N249WN,2758,CMH,"Columbus, OH",MDW,"Chicago, IL",630,627.0,-3.0,650,1037.0,80.0,283.0,,1.0,1.0,310.0,0.0,STL,
2017,11,5,7,2017-11-05,WN,N500WR,3502,DAL,"Dallas, TX",MDW,"Chicago, IL",610,612.0,2.0,820,1014.0,130.0,793.0,,1.0,1.0,242.0,0.0,MCI,
2017,11,5,7,2017-11-05,WN,N7836A,3627,DEN,"Denver, CO",MDW,"Chicago, IL",530,525.0,-5.0,855,1032.0,145.0,895.0,,1.0,1.0,247.0,0.0,MCI,
2017,11,5,7,2017-11-05,WN,N552WN,3577,DTW,"Detroit, MI",MDW,"Chicago, IL",635,632.0,-3.0,645,1017.0,70.0,228.0,,1.0,1.0,285.0,0.0,IND,
2017,11,5,7,2017-11-05,WN,N210WN,869,EWR,"Newark, NJ",MDW,"Chicago, IL",600,612.0,12.0,725,1219.0,145.0,711.0,,1.0,1.0,427.0,0.0,SDF,
2017,11,5,7,2017-11-05,WN,N749SW,3821,FLL,"Fort Lauderdale, FL",MDW,"Chicago, IL",600,558.0,-2.0,810,1059.0,190.0,1166.0,,1.0,1.0,361.0,0.0,BNA,
2017,11,5,7,2017-11-05,WN,N716SW,3858,FNT,"Flint, MI",MDW,"Chicago, IL",730,729.0,-1.0,740,1106.0,70.0,221.0,,1.0,1.0,277.0,0.0,SDF,
2017,11,12,7,2017-11-12,WN,N8647A,4006,BWI,"Baltimore, MD",MDW,"Chicago, IL",1700,1717.0,17.0,1805,2001.0,125.0,611.0,,1.0,1.0,224.0,0.0,MKE,
2017,11,12,7,2017-11-12,WN,N8664J,3511,DAL,"Dallas, TX",PHX,"Phoenix, AZ",750,753.0,3.0,935,1403.0,165.0,879.0,,1.0,1.0,430.0,0.0,DAL,
2017,11,12,7,2017-11-12,WN,N7826B,3454,PVD,"Providence, RI",MCO,"Orlando, FL",1740,1739.0,-1.0,2040,2207.0,180.0,1072.0,,1.0,1.0,268.0,0.0,BWI,
2017,11,13,1,2017-11-13,WN,N449WN,444,LAX,"Los Angeles, CA",SMF,"Sacramento, CA",1030,1040.0,10.0,1155,1332.0,85.0,373.0,,1.0,1.0,172.0,0.0,LAX,
2017,11,20,1,2017-11-20,WN,N8551Q,6278,ATL,"Atlanta, GA",STL,"St. Louis, MO",1535,1540.0,5.0,1620,1952.0,105.0,484.0,,1.0,1.0,312.0,0.0,ATL,
2017,11,21,2,2017-11-21,WN,N7706A,6227,DEN,"Denver, CO",JAX,"Jacksonville, FL",1510,1508.0,-2.0,2015,2211.0,185.0,1447.0,,1.0,1.0,303.0,0.0,MCO,
2017,11,30,4,2017-11-30,WN,N407WN,576,IND,"Indianapolis, IN",RSW,"Fort Myers, FL",1615,1612.0,-3.0,1845,1934.0,150.0,945.0,,1.0,1.0,202.0,0.0,BNA,
2017,11,30,4,2017-11-30,WN,N705SW,1111,PHX,"Phoenix, AZ",RNO,"Reno, NV",1310,1302.0,-8.0,1400,1633.0,110.0,601.0,,1.0,1.0,271.0,0.0,LAS,
2017,11,5,7,2017-11-05,WN,N463WN,3887,GRR,"Grand Rapids, MI",MDW,"Chicago, IL",730,729.0,-1.0,735,1115.0,65.0,137.0,,1.0,1.0,286.0,0.0,IND,
2017,11,5,7,2017-11-05,WN,N453WN,3903,HOU,"Houston, TX",MDW,"Chicago, IL",600,602.0,2.0,820,1033.0,140.0,937.0,,1.0,1.0,271.0,0.0,BNA,
2017,11,5,7,2017-11-05,WN,N965WN,1875,LGA,"New York, NY",MDW,"Chicago, IL",600,556.0,-4.0,725,1153.0,145.0,725.0,,1.0,1.0,417.0,0.0,IND,
2017,11,5,7,2017-11-05,WN,N266WN,3500,LIT,"Little Rock, AR",STL,"St. Louis, MO",1655,1907.0,132.0,1805,,70.0,296.0,,1.0,0.0,,882.0,MCO,
2017,11,5,7,2017-11-05,WN,N757LV,3026,MCI,"Kansas City, MO",STL,"St. Louis, MO",1730,1919.0,109.0,1830,,60.0,237.0,,1.0,0.0,,487.0,CLE,
2017,11,5,7,2017-11-05,WN,N7881A,3885,MCO,"Orlando, FL",MDW,"Chicago, IL",645,644.0,-1.0,835,1108.0,170.0,990.0,,1.0,1.0,324.0,0.0,BNA,
2017,11,5,7,2017-11-05,WN,N7701B,3452,MDW,"Chicago, IL",CLE,"Cleveland, OH",1515,1555.0,40.0,1720,1940.0,65.0,307.0,,1.0,1.0,165.0,0.0,PIT,
2017,11,5,7,2017-11-05,WN,N8641B,4775,MDW,"Chicago, IL",STL,"St. Louis, MO",1210,1258.0,48.0,1315,1809.0,65.0,251.0,,1.0,1.0,311.0,0.0,MCI,
2017,11,5,7,2017-11-05,WN,N498WN,3352,MEM,"Memphis, TN",MDW,"Chicago, IL",555,633.0,38.0,730,1023.0,95.0,480.0,,1.0,1.0,230.0,0.0,STL,
2017,11,5,7,2017-11-05,WN,N404WN,2844,MHT,"Manchester, NH",MDW,"Chicago, IL",620,610.0,-10.0,800,1227.0,160.0,838.0,,1.0,1.0,437.0,0.0,CVG,
2017,11,5,7,2017-11-05,WN,N7750A,3142,MSP,"Minneapolis, MN",MDW,"Chicago, IL",600,600.0,0.0,730,932.0,90.0,349.0,,1.0,1.0,212.0,0.0,STL,
2017,11,5,7,2017-11-05,WN,N8697C,4084,OAK,"Oakland, CA",MDW,"Chicago, IL",650,721.0,31.0,1255,,245.0,1844.0,,1.0,0.0,,251.0,STL,
2017,11,5,7,2017-11-05,WN,N7853B,5499,OKC,"Oklahoma City, OK",STL,"St. Louis, MO",1655,1918.0,143.0,1815,,80.0,462.0,,1.0,0.0,,869.0,TPA,
2017,11,5,7,2017-11-05,WN,N709SW,4345,OMA,"Omaha, NE",MDW,"Chicago, IL",610,609.0,-1.0,740,958.0,90.0,423.0,,1.0,1.0,229.0,0.0,STL,
2017,11,5,7,2017-11-05,WN,N234WN,4350,ORF,"Norfolk, VA",MDW,"Chicago, IL",610,609.0,-1.0,720,1052.0,130.0,704.0,,1.0,1.0,343.0,0.0,IND,
2017,11,5,7,2017-11-05,WN,N8681M,4357,PHX,"Phoenix, AZ",MDW,"Chicago, IL",530,532.0,2.0,940,1058.0,190.0,1444.0,,1.0,1.0,266.0,0.0,MCI,
2017,11,5,7,2017-11-05,WN,N8624J,3610,PIT,"Pittsburgh, PA",MDW,"Chicago, IL",650,647.0,-3.0,725,1037.0,95.0,402.0,,1.0,1.0,290.0,0.0,DSM,
2017,11,5,7,2017-11-05,WN,N8677A,3830,PVD,"Providence, RI",MDW,"Chicago, IL",620,618.0,-2.0,800,1241.0,160.0,842.0,,1.0,1.0,443.0,0.0,CVG,
2017,11,5,7,2017-11-05,WN,N7842A,4404,RDU,"Raleigh/Durham, NC",MDW,"Chicago, IL",705,703.0,-2.0,805,1135.0,120.0,632.0,,1.0,1.0,332.0,0.0,CVG,
2017,11,5,7,2017-11-05,WN,N960WN,4686,SDF,"Louisville, KY",MDW,"Chicago, IL",1750,1749.0,-1.0,1800,2206.0,70.0,271.0,,1.0,1.0,317.0,0.0,BNA,
2017,11,5,7,2017-11-05,WN,N8549Z,4539,SMF,"Sacramento, CA",SEA,"Seattle, WA",715,714.0,-1.0,910,,115.0,605.0,,1.0,0.0,,1709.0,STL,
2017,11,5,7,2017-11-05,WN,N417WN,2047,STL,"St. Louis, MO",MDW,"Chicago, IL",600,555.0,-5.0,705,927.0,65.0,251.0,,1.0,1.0,212.0,0.0,STL,
2017,11,5,7,2017-11-05,WN,N262WN,3553,TPA,"Tampa, FL",MDW,"Chicago, IL",630,628.0,-2.0,810,1105.0,160.0,997.0,,1.0,1.0,337.0,0.0,SDF,
2017,11,6,1,2017-11-06,WN,N785SW,210,ATL,"Atlanta, GA",DCA,"Washington, DC",1220,1216.0,-4.0,1400,1512.0,100.0,547.0,,1.0,1.0,176.0,0.0,CLT,
2017,11,6,1,2017-11-06,WN,N734SA,6202,BNA,"Nashville, TN",LGA,"New York, NY",1645,1711.0,26.0,1950,2323.0,125.0,764.0,,1.0,1.0,312.0,0.0,EWR,
2017,11,6,1,2017-11-06,WN,N8307K,887,MDW,"Chicago, IL",ATL,"Atlanta, GA",1355,1615.0,140.0,1650,2236.0,115.0,591.0,,1.0,1.0,321.0,0.0,MDW,
2017,11,6,1,2017-11-06,WN,N727SW,1705,MSP,"Minneapolis, MN",DEN,"Denver, CO",540,536.0,-4.0,650,838.0,130.0,680.0,,1.0,1.0,242.0,0.0,OMA,
2017,11,6,1,2017-11-06,WN,N8319F,1448,SAT,"San Antonio, TX",STL,"St. Louis, MO",520,529.0,9.0,720,924.0,120.0,786.0,,1.0,1.0,235.0,0.0,AUS,
2017,11,22,3,2017-11-22,WN,N965WN,5220,CMH,"Columbus, OH",MCO,"Orlando, FL",505,457.0,-8.0,725,943.0,140.0,802.0,,1.0,1.0,286.0,0.0,TPA,
2017,11,26,7,2017-11-26,WN,N435WN,6356,SFO,"San Francisco, CA",DEN,"Denver, CO",600,600.0,0.0,930,1153.0,150.0,967.0,,1.0,1.0,293.0,0.0,SLC,
2017,11,27,1,2017-11-27,WN,N8675A,4174,AUS,"Austin, TX",MDW,"Chicago, IL",945,1122.0,97.0,1210,1617.0,145.0,972.0,,1.0,1.0,295.0,0.0,DAL,
2017,11,27,1,2017-11-27,WN,N8675A,4174,MCO,"Orlando, FL",AUS,"Austin, TX",710,707.0,-3.0,900,942.0,170.0,994.0,,1.0,1.0,215.0,0.0,SAT,
2017,11,1,3,2017-11-01,OO,N487CA,3565,ATL,"Atlanta, GA",LFT,"Lafayette, LA",1307,1303.0,-4.0,1355,1725.0,108.0,503.0,,1.0,1.0,322.0,0.0,MSY,
2017,11,1,3,2017-11-01,OO,N899SK,4473,MSP,"Minneapolis, MN",PSC,"Pasco/Kennewick/Richland, WA",1735,1741.0,6.0,1904,931.0,209.0,1254.0,,1.0,1.0,1070.0,0.0,MSP,
2017,11,1,3,2017-11-01,OO,N930SW,5061,MQT,"Marquette, MI",CMX,"Hancock/Houghton, MI",50,204.0,74.0,155,,125.0,77.0,,1.0,0.0,,359.0,ORD,
2017,11,1,3,2017-11-01,OO,N930SW,5061,ORD,"Chicago, IL",CMX,"Hancock/Houghton, MI",2115,2114.0,-1.0,2342,,87.0,359.0,,1.0,0.0,,77.0,MQT,
2017,11,1,3,2017-11-01,OO,N926EV,7366,SLC,"Salt Lake City, UT",COD,"Cody, WY",2200,2154.0,-6.0,2320,1112.0,80.0,298.0,,1.0,1.0,798.0,0.0,SLC,
2017,11,2,4,2017-11-02,OO,N788SK,5372,DEN,"Denver, CO",TYS,"Knoxville, TN",1000,1012.0,12.0,1438,1704.0,158.0,1162.0,,1.0,1.0,292.0,0.0,BNA,
2017,11,2,4,2017-11-02,OO,N957SW,5619,FSD,"Sioux Falls, SD",ORD,"Chicago, IL",1122,1140.0,18.0,1305,2134.0,103.0,462.0,,1.0,1.0,594.0,0.0,MSP,
2017,11,2,4,2017-11-02,OO,N878AS,7381,BIL,"Billings, MT",COD,"Cody, WY",1345,1418.0,33.0,1427,,42.0,92.0,,1.0,0.0,,298.0,SLC,
2017,11,2,4,2017-11-02,OO,N878AS,7381,SLC,"Salt Lake City, UT",COD,"Cody, WY",1145,1138.0,-7.0,1305,,80.0,298.0,,1.0,0.0,,92.0,BIL,
2017,11,3,5,2017-11-03,OO,N601XJ,4946,SLC,"Salt Lake City, UT",FCA,"Kalispell, MT",1515,1550.0,35.0,1705,1955.0,110.0,531.0,,1.0,1.0,245.0,0.0,MSO,
2017,11,3,5,2017-11-03,OO,N965SW,5104,DEN,"Denver, CO",JMS,"Jamestown, ND",1955,1955.0,0.0,2329,,154.0,573.0,,1.0,0.0,,83.0,DVL,
2017,11,3,5,2017-11-03,OO,N956SW,5303,DEN,"Denver, CO",ISN,"Williston, ND",1000,949.0,-11.0,1302,1513.0,122.0,576.0,,1.0,1.0,264.0,0.0,RAP,
2017,11,3,5,2017-11-03,OO,N119SY,5307,DEN,"Denver, CO",TUS,"Tucson, AZ",1909,1907.0,-2.0,2014,2234.0,125.0,639.0,,1.0,1.0,267.0,0.0,PHX,
2017,11,3,5,2017-11-03,OO,N905EV,5438,LAX,"Los Angeles, CA",TUS,"Tucson, AZ",1820,1814.0,-6.0,1955,2226.0,95.0,451.0,,1.0,1.0,252.0,0.0,PHX,
2017,11,3,5,2017-11-03,OO,N868CA,7378,SLC,"Salt Lake City, UT",BTM,"Butte, MT",2200,2200.0,0.0,2329,1132.0,89.0,358.0,,1.0,1.0,812.0,0.0,SLC,
2017,11,3,5,2017-11-03,OO,N431SW,7407,SLC,"Salt Lake City, UT",TWF,"Twin Falls, ID",2200,2156.0,-4.0,2300,12.0,60.0,175.0,,1.0,1.0,136.0,0.0,SLC,
2017,11,4,6,2017-11-04,OO,N443SW,4501,MSP,"Minneapolis, MN",CID,"Cedar Rapids/Iowa City, IA",1245,1241.0,-4.0,1357,1705.0,72.0,220.0,,1.0,1.0,264.0,0.0,OMA,
2017,11,4,6,2017-11-04,OO,N781CA,4505,ATL,"Atlanta, GA",FWA,"Fort Wayne, IN",1900,1851.0,-9.0,2045,1026.0,105.0,508.0,,1.0,1.0,935.0,0.0,DTW,
2017,11,4,6,2017-11-04,OO,N764SK,4514,MSP,"Minneapolis, MN",DLH,"Duluth, MN",1614,1631.0,17.0,1710,1051.0,56.0,144.0,,1.0,1.0,1100.0,0.0,MSP,
2017,11,4,6,2017-11-04,OO,N813SK,4561,SLC,"Salt Lake City, UT",MSO,"Missoula, MT",2023,2019.0,-4.0,2155,1342.0,92.0,436.0,,1.0,1.0,1043.0,0.0,FCA,
2017,11,4,6,2017-11-04,OO,N609SK,4641,SLC,"Salt Lake City, UT",FAT,"Fresno, CA",2005,2004.0,-1.0,2052,2247.0,107.0,501.0,,1.0,1.0,223.0,0.0,SLC,
2017,11,4,6,2017-11-04,OO,N443SW,4756,DTW,"Detroit, MI",SBN,"South Bend, IN",2015,2254.0,159.0,2117,1520.0,62.0,157.0,,1.0,1.0,986.0,0.0,DTW,
2017,11,4,6,2017-11-04,OO,N810SK,4769,MSP,"Minneapolis, MN",BIS,"Bismarck/Mandan, ND",1015,1008.0,-7.0,1147,1413.0,92.0,386.0,,1.0,1.0,245.0,0.0,FAR,
2017,11,4,6,2017-11-04,OO,N965SW,5101,DVL,"Devils Lake, ND",JMS,"Jamestown, ND",504,646.0,102.0,703,,179.0,83.0,,1.0,0.0,,573.0,DEN,
2017,11,4,6,2017-11-04,OO,N783SK,5895,LAX,"Los Angeles, CA",ASE,"Aspen, CO",950,941.0,-9.0,1301,,131.0,737.0,,1.0,0.0,,125.0,DEN,
2017,11,16,4,2017-11-16,OO,N926SW,5101,DVL,"Devils Lake, ND",JMS,"Jamestown, ND",504,455.0,-9.0,703,,179.0,83.0,,1.0,0.0,,573.0,DEN,
2017,11,16,4,2017-11-16,OO,N932EV,5780,FAR,"Fargo, ND",ORD,"Chicago, IL",1105,1058.0,-7.0,1305,1745.0,120.0,557.0,,1.0,1.0,407.0,0.0,OMA,
2017,11,16,4,2017-11-16,OO,N431SW,7377,SLC,"Salt Lake City, UT",BTM,"Butte, MT",1100,1050.0,-10.0,1230,1356.0,90.0,358.0,,1.0,1.0,186.0,0.0,BZN,
2017,11,17,5,2017-11-17,OO,N746SK,2935,ORD,"Chicago, IL",BNA,"Nashville, TN",709,701.0,-8.0,842,1019.0,93.0,409.0,,1.0,1.0,198.0,0.0,TYS,
2017,11,17,5,2017-11-17,OO,N864AS,3133,SGU,"St. George, UT",PHX,"Phoenix, AZ",1245,1248.0,3.0,1406,2143.0,81.0,262.0,,1.0,1.0,535.0,0.0,SGU,
